taskCaseId,activity,timestamp,actor,object
INV-100075,Excel: Copy Vendor,2026-01-06T13:36:46.000Z,Sam Turner,INV-100075
INV-100075,Switch to Chrome,2026-01-06T13:36:50.000Z,Sam Turner,INV-100075
INV-100075,Chrome: Paste Vendor,2026-01-06T13:36:54.000Z,Sam Turner,INV-100075
INV-100075,Switch to Excel,2026-01-06T13:37:00.000Z,Sam Turner,INV-100075
INV-100075,Excel: Copy Amount,2026-01-06T13:37:05.000Z,Sam Turner,INV-100075
INV-100075,Switch to Chrome,2026-01-06T13:37:09.000Z,Sam Turner,INV-100075
INV-100075,Chrome: Paste Amount,2026-01-06T13:37:13.000Z,Sam Turner,INV-100075
INV-100075,Chrome: Validate,2026-01-06T13:37:19.000Z,Sam Turner,INV-100075
INV-100075,Chrome: Submit,2026-01-06T13:37:25.000Z,Sam Turner,INV-100075
INV-100076,Open Excel,2026-01-06T14:00:07.000Z,Lee Okafor,INV-100076
INV-100076,Excel: Copy Vendor,2026-01-06T14:00:15.000Z,Lee Okafor,INV-100076
INV-100076,Switch to Chrome,2026-01-06T14:00:19.000Z,Lee Okafor,INV-100076
INV-100076,Chrome: Paste Vendor,2026-01-06T14:00:23.000Z,Lee Okafor,INV-100076
INV-100076,Switch to Excel,2026-01-06T14:00:29.000Z,Lee Okafor,INV-100076
INV-100076,Excel: Copy Amount,2026-01-06T14:00:34.000Z,Lee Okafor,INV-100076
INV-100076,Switch to Chrome,2026-01-06T14:00:38.000Z,Lee Okafor,INV-100076
INV-100076,Chrome: Paste Amount,2026-01-06T14:00:42.000Z,Lee Okafor,INV-100076
INV-100076,Chrome: Validate,2026-01-06T14:00:48.000Z,Lee Okafor,INV-100076
INV-100076,Chrome: Submit,2026-01-06T14:00:54.000Z,Lee Okafor,INV-100076
INV-100077,Open Excel,2026-01-06T14:20:35.000Z,Maria Alvarez,INV-100077
INV-100077,Excel: Copy Vendor,2026-01-06T14:20:43.000Z,Maria Alvarez,INV-100077
INV-100077,Switch to Chrome,2026-01-06T14:20:47.000Z,Maria Alvarez,INV-100077
INV-100077,Chrome: Paste Vendor,2026-01-06T14:20:51.000Z,Maria Alvarez,INV-100077
INV-100077,Switch to Excel,2026-01-06T14:20:57.000Z,Maria Alvarez,INV-100077
INV-100077,Excel: Copy Amount,2026-01-06T14:21:02.000Z,Maria Alvarez,INV-100077
INV-100077,Switch to Chrome,2026-01-06T14:21:06.000Z,Maria Alvarez,INV-100077
INV-100077,Chrome: Paste Amount,2026-01-06T14:21:10.000Z,Maria Alvarez,INV-100077
INV-100077,Chrome: Validate,2026-01-06T14:21:16.000Z,Maria Alvarez,INV-100077
INV-100077,Chrome: Submit,2026-01-06T14:21:22.000Z,Maria Alvarez,INV-100077
INV-100078,Open Excel,2026-01-06T14:44:03.000Z,Tom Becker,INV-100078
INV-100078,Excel: Copy Vendor,2026-01-06T14:44:11.000Z,Tom Becker,INV-100078
INV-100078,Switch to Chrome,2026-01-06T14:44:15.000Z,Tom Becker,INV-100078
INV-100078,Chrome: Paste Vendor,2026-01-06T14:44:19.000Z,Tom Becker,INV-100078
INV-100078,Switch to Excel,2026-01-06T14:44:25.000Z,Tom Becker,INV-100078
INV-100078,Excel: Copy Amount,2026-01-06T14:44:30.000Z,Tom Becker,INV-100078
INV-100078,Switch to Chrome,2026-01-06T14:44:34.000Z,Tom Becker,INV-100078
INV-100078,Chrome: Paste Amount,2026-01-06T14:44:38.000Z,Tom Becker,INV-100078
INV-100078,Chrome: Validate,2026-01-06T14:44:44.000Z,Tom Becker,INV-100078
INV-100078,Chrome: Submit,2026-01-06T14:44:50.000Z,Tom Becker,INV-100078
INV-100079,Open Excel,2026-01-06T15:07:32.000Z,Aisha Khan,INV-100079
INV-100079,Excel: Copy Vendor,2026-01-06T15:07:40.000Z,Aisha Khan,INV-100079
INV-100079,Switch to Chrome,2026-01-06T15:07:44.000Z,Aisha Khan,INV-100079
INV-100079,Chrome: Paste Vendor,2026-01-06T15:07:48.000Z,Aisha Khan,INV-100079
INV-100079,Switch to Excel,2026-01-06T15:07:54.000Z,Aisha Khan,INV-100079
INV-100079,Excel: Copy Amount,2026-01-06T15:07:59.000Z,Aisha Khan,INV-100079
INV-100079,Switch to Chrome,2026-01-06T15:08:03.000Z,Aisha Khan,INV-100079
INV-100079,Chrome: Paste Amount,2026-01-06T15:08:07.000Z,Aisha Khan,INV-100079
INV-100079,Chrome: Validate,2026-01-06T15:08:13.000Z,Aisha Khan,INV-100079
INV-100079,Switch to Excel,2026-01-06T15:08:21.000Z,Aisha Khan,INV-100079
INV-100079,Excel: Copy Amount,2026-01-06T15:08:27.000Z,Aisha Khan,INV-100079
INV-100079,Switch to Chrome,2026-01-06T15:08:31.000Z,Aisha Khan,INV-100079
INV-100079,Chrome: Paste Amount,2026-01-06T15:08:36.000Z,Aisha Khan,INV-100079
INV-100079,Chrome: Validate,2026-01-06T15:08:43.000Z,Aisha Khan,INV-100079
INV-100079,Chrome: Submit,2026-01-06T15:08:49.000Z,Aisha Khan,INV-100079
INV-100080,Open Excel,2026-01-06T15:31:00.000Z,Diego Santos,INV-100080
INV-100080,Excel: Copy Vendor,2026-01-06T15:31:08.000Z,Diego Santos,INV-100080
INV-100080,Switch to Chrome,2026-01-06T15:31:12.000Z,Diego Santos,INV-100080
INV-100080,Chrome: Paste Vendor,2026-01-06T15:31:16.000Z,Diego Santos,INV-100080
INV-100080,Switch to Excel,2026-01-06T15:31:22.000Z,Diego Santos,INV-100080
INV-100080,Excel: Copy Amount,2026-01-06T15:31:27.000Z,Diego Santos,INV-100080
INV-100080,Switch to Chrome,2026-01-06T15:31:31.000Z,Diego Santos,INV-100080
INV-100080,Chrome: Paste Amount,2026-01-06T15:31:35.000Z,Diego Santos,INV-100080
INV-100080,Chrome: Validate,2026-01-06T15:31:41.000Z,Diego Santos,INV-100080
INV-100080,Switch to Excel,2026-01-06T15:31:49.000Z,Diego Santos,INV-100080
INV-100080,Excel: Copy Amount,2026-01-06T15:31:55.000Z,Diego Santos,INV-100080
INV-100080,Switch to Chrome,2026-01-06T15:31:59.000Z,Diego Santos,INV-100080
INV-100080,Chrome: Paste Amount,2026-01-06T15:32:04.000Z,Diego Santos,INV-100080
INV-100080,Chrome: Validate,2026-01-06T15:32:11.000Z,Diego Santos,INV-100080
INV-100080,Chrome: Submit,2026-01-06T15:32:17.000Z,Diego Santos,INV-100080
INV-100081,Open Excel,2026-01-06T15:51:29.000Z,Nina Petrova,INV-100081
INV-100081,Excel: Copy Vendor,2026-01-06T15:51:37.000Z,Nina Petrova,INV-100081
INV-100081,Switch to Chrome,2026-01-06T15:51:41.000Z,Nina Petrova,INV-100081
INV-100081,Chrome: Paste Vendor,2026-01-06T15:51:45.000Z,Nina Petrova,INV-100081
INV-100081,Switch to Excel,2026-01-06T15:51:51.000Z,Nina Petrova,INV-100081
INV-100081,Excel: Copy Amount,2026-01-06T15:51:56.000Z,Nina Petrova,INV-100081
INV-100081,Switch to Chrome,2026-01-06T15:52:00.000Z,Nina Petrova,INV-100081
INV-100081,Chrome: Paste Amount,2026-01-06T15:52:04.000Z,Nina Petrova,INV-100081
INV-100081,Chrome: Validate,2026-01-06T15:52:10.000Z,Nina Petrova,INV-100081
INV-100081,Switch to Excel,2026-01-06T15:52:18.000Z,Nina Petrova,INV-100081
INV-100081,Excel: Copy Amount,2026-01-06T15:52:24.000Z,Nina Petrova,INV-100081
INV-100081,Switch to Chrome,2026-01-06T15:52:28.000Z,Nina Petrova,INV-100081
INV-100081,Chrome: Paste Amount,2026-01-06T15:52:33.000Z,Nina Petrova,INV-100081
INV-100081,Chrome: Validate,2026-01-06T15:52:40.000Z,Nina Petrova,INV-100081
INV-100081,Chrome: Submit,2026-01-06T15:52:46.000Z,Nina Petrova,INV-100081
INV-100082,Open Excel,2026-01-06T16:14:57.000Z,Priya Nadella,INV-100082
INV-100082,Excel: Copy Vendor,2026-01-06T16:15:04.000Z,Priya Nadella,INV-100082
INV-100082,Excel: Copy Amount,2026-01-06T16:15:10.000Z,Priya Nadella,INV-100082
INV-100082,Switch to Chrome,2026-01-06T16:15:14.000Z,Priya Nadella,INV-100082
INV-100082,Chrome: Paste Vendor,2026-01-06T16:15:18.000Z,Priya Nadella,INV-100082
INV-100082,Chrome: Paste Amount,2026-01-06T16:15:23.000Z,Priya Nadella,INV-100082
INV-100082,Chrome: Validate,2026-01-06T16:15:29.000Z,Priya Nadella,INV-100082
INV-100082,Chrome: Submit,2026-01-06T16:15:35.000Z,Priya Nadella,INV-100082
INV-100083,Open Excel,2026-01-06T16:38:26.000Z,Sam Turner,INV-100083
INV-100083,Excel: Copy Vendor,2026-01-06T16:38:33.000Z,Sam Turner,INV-100083
INV-100083,Excel: Copy Amount,2026-01-06T16:38:39.000Z,Sam Turner,INV-100083
INV-100083,Switch to Chrome,2026-01-06T16:38:43.000Z,Sam Turner,INV-100083
INV-100083,Chrome: Paste Vendor,2026-01-06T16:38:47.000Z,Sam Turner,INV-100083
INV-100083,Chrome: Paste Amount,2026-01-06T16:38:52.000Z,Sam Turner,INV-100083
INV-100083,Chrome: Validate,2026-01-06T16:38:58.000Z,Sam Turner,INV-100083
INV-100083,Chrome: Submit,2026-01-06T16:39:04.000Z,Sam Turner,INV-100083
INV-100084,Open Excel,2026-01-07T09:01:54.000Z,Lee Okafor,INV-100084
INV-100084,Excel: Copy Vendor,2026-01-07T09:02:01.000Z,Lee Okafor,INV-100084
INV-100084,Excel: Copy Amount,2026-01-07T09:02:07.000Z,Lee Okafor,INV-100084
INV-100084,Switch to Chrome,2026-01-07T09:02:11.000Z,Lee Okafor,INV-100084
INV-100084,Chrome: Paste Vendor,2026-01-07T09:02:15.000Z,Lee Okafor,INV-100084
INV-100084,Chrome: Paste Amount,2026-01-07T09:02:20.000Z,Lee Okafor,INV-100084
INV-100084,Chrome: Validate,2026-01-07T09:02:26.000Z,Lee Okafor,INV-100084
INV-100084,Chrome: Submit,2026-01-07T09:02:32.000Z,Lee Okafor,INV-100084
INV-100085,Open Excel,2026-01-07T09:25:22.000Z,Maria Alvarez,INV-100085
INV-100085,Excel: Copy Vendor,2026-01-07T09:25:29.000Z,Maria Alvarez,INV-100085
INV-100085,Excel: Copy Amount,2026-01-07T09:25:35.000Z,Maria Alvarez,INV-100085
INV-100085,Switch to Chrome,2026-01-07T09:25:39.000Z,Maria Alvarez,INV-100085
INV-100085,Chrome: Paste Vendor,2026-01-07T09:25:43.000Z,Maria Alvarez,INV-100085
INV-100085,Chrome: Paste Amount,2026-01-07T09:25:48.000Z,Maria Alvarez,INV-100085
INV-100085,Chrome: Validate,2026-01-07T09:25:54.000Z,Maria Alvarez,INV-100085
INV-100085,Chrome: Submit,2026-01-07T09:26:00.000Z,Maria Alvarez,INV-100085
INV-100086,Open Excel,2026-01-07T09:45:51.000Z,Tom Becker,INV-100086
INV-100086,Excel: Copy Vendor,2026-01-07T09:45:58.000Z,Tom Becker,INV-100086
INV-100086,Excel: Copy Amount,2026-01-07T09:46:04.000Z,Tom Becker,INV-100086
INV-100086,Switch to Chrome,2026-01-07T09:46:08.000Z,Tom Becker,INV-100086
INV-100086,Chrome: Paste Vendor,2026-01-07T09:46:12.000Z,Tom Becker,INV-100086
INV-100086,Chrome: Paste Amount,2026-01-07T09:46:17.000Z,Tom Becker,INV-100086
INV-100086,Chrome: Validate,2026-01-07T09:46:23.000Z,Tom Becker,INV-100086
INV-100086,Chrome: Submit,2026-01-07T09:46:29.000Z,Tom Becker,INV-100086
INV-100087,Open Excel,2026-01-07T10:09:19.000Z,Aisha Khan,INV-100087
INV-100087,Excel: Copy Vendor,2026-01-07T10:09:26.000Z,Aisha Khan,INV-100087
INV-100087,Excel: Copy Amount,2026-01-07T10:09:32.000Z,Aisha Khan,INV-100087
INV-100087,Switch to Chrome,2026-01-07T10:09:36.000Z,Aisha Khan,INV-100087
INV-100087,Chrome: Paste Vendor,2026-01-07T10:09:40.000Z,Aisha Khan,INV-100087
INV-100087,Chrome: Paste Amount,2026-01-07T10:09:45.000Z,Aisha Khan,INV-100087
INV-100087,Chrome: Validate,2026-01-07T10:09:51.000Z,Aisha Khan,INV-100087
INV-100087,Chrome: Submit,2026-01-07T10:09:57.000Z,Aisha Khan,INV-100087
INV-100088,Open Excel,2026-01-07T10:32:48.000Z,Diego Santos,INV-100088
INV-100088,Excel: Copy Vendor,2026-01-07T10:32:55.000Z,Diego Santos,INV-100088
INV-100088,Excel: Copy Amount,2026-01-07T10:33:01.000Z,Diego Santos,INV-100088
INV-100088,Switch to Chrome,2026-01-07T10:33:05.000Z,Diego Santos,INV-100088
INV-100088,Chrome: Paste Vendor,2026-01-07T10:33:09.000Z,Diego Santos,INV-100088
INV-100088,Chrome: Paste Amount,2026-01-07T10:33:14.000Z,Diego Santos,INV-100088
INV-100088,Chrome: Validate,2026-01-07T10:33:20.000Z,Diego Santos,INV-100088
INV-100088,Chrome: Submit,2026-01-07T10:33:26.000Z,Diego Santos,INV-100088
INV-100089,Open Excel,2026-01-07T10:56:16.000Z,Nina Petrova,INV-100089
INV-100089,Excel: Copy Vendor,2026-01-07T10:56:23.000Z,Nina Petrova,INV-100089
INV-100089,Excel: Copy Amount,2026-01-07T10:56:29.000Z,Nina Petrova,INV-100089
INV-100089,Switch to Chrome,2026-01-07T10:56:33.000Z,Nina Petrova,INV-100089
INV-100089,Chrome: Paste Vendor,2026-01-07T10:56:37.000Z,Nina Petrova,INV-100089
INV-100089,Chrome: Paste Amount,2026-01-07T10:56:42.000Z,Nina Petrova,INV-100089
INV-100089,Chrome: Validate,2026-01-07T10:56:48.000Z,Nina Petrova,INV-100089
INV-100089,Chrome: Submit,2026-01-07T10:56:54.000Z,Nina Petrova,INV-100089
INV-100090,Open Excel,2026-01-07T11:19:45.000Z,Priya Nadella,INV-100090
INV-100090,Excel: Copy Vendor,2026-01-07T11:19:52.000Z,Priya Nadella,INV-100090
INV-100090,Excel: Copy Amount,2026-01-07T11:19:58.000Z,Priya Nadella,INV-100090
INV-100090,Switch to Chrome,2026-01-07T11:20:02.000Z,Priya Nadella,INV-100090
INV-100090,Chrome: Paste Vendor,2026-01-07T11:20:06.000Z,Priya Nadella,INV-100090
INV-100090,Chrome: Paste Amount,2026-01-07T11:20:11.000Z,Priya Nadella,INV-100090
INV-100090,Chrome: Validate,2026-01-07T11:20:17.000Z,Priya Nadella,INV-100090
INV-100090,Chrome: Submit,2026-01-07T11:20:23.000Z,Priya Nadella,INV-100090
INV-100091,Open Excel,2026-01-07T11:40:13.000Z,Sam Turner,INV-100091
INV-100091,Excel: Copy Vendor,2026-01-07T11:40:20.000Z,Sam Turner,INV-100091
INV-100091,Excel: Copy Amount,2026-01-07T11:40:26.000Z,Sam Turner,INV-100091
INV-100091,Switch to Chrome,2026-01-07T11:40:30.000Z,Sam Turner,INV-100091
INV-100091,Chrome: Paste Vendor,2026-01-07T11:40:34.000Z,Sam Turner,INV-100091
INV-100091,Chrome: Paste Amount,2026-01-07T11:40:39.000Z,Sam Turner,INV-100091
INV-100091,Chrome: Validate,2026-01-07T11:40:45.000Z,Sam Turner,INV-100091
INV-100091,Chrome: Submit,2026-01-07T11:40:51.000Z,Sam Turner,INV-100091
INV-100092,Open Excel,2026-01-07T12:03:41.000Z,Lee Okafor,INV-100092
INV-100092,Excel: Copy Vendor,2026-01-07T12:03:48.000Z,Lee Okafor,INV-100092
INV-100092,Excel: Copy Amount,2026-01-07T12:03:54.000Z,Lee Okafor,INV-100092
INV-100092,Switch to Chrome,2026-01-07T12:03:58.000Z,Lee Okafor,INV-100092
INV-100092,Chrome: Paste Vendor,2026-01-07T12:04:02.000Z,Lee Okafor,INV-100092
INV-100092,Chrome: Paste Amount,2026-01-07T12:04:07.000Z,Lee Okafor,INV-100092
INV-100092,Chrome: Validate,2026-01-07T12:04:13.000Z,Lee Okafor,INV-100092
INV-100092,Chrome: Submit,2026-01-07T12:04:19.000Z,Lee Okafor,INV-100092
INV-100093,Open Excel,2026-01-07T12:27:10.000Z,Maria Alvarez,INV-100093
INV-100093,Excel: Copy Vendor,2026-01-07T12:27:17.000Z,Maria Alvarez,INV-100093
INV-100093,Excel: Copy Amount,2026-01-07T12:27:23.000Z,Maria Alvarez,INV-100093
INV-100093,Switch to Chrome,2026-01-07T12:27:27.000Z,Maria Alvarez,INV-100093
INV-100093,Chrome: Paste Vendor,2026-01-07T12:27:31.000Z,Maria Alvarez,INV-100093
INV-100093,Chrome: Paste Amount,2026-01-07T12:27:36.000Z,Maria Alvarez,INV-100093
INV-100093,Chrome: Validate,2026-01-07T12:27:42.000Z,Maria Alvarez,INV-100093
INV-100093,Chrome: Submit,2026-01-07T12:27:48.000Z,Maria Alvarez,INV-100093
INV-100094,Open Excel,2026-01-07T12:50:38.000Z,Tom Becker,INV-100094
INV-100094,Excel: Copy Vendor,2026-01-07T12:50:46.000Z,Tom Becker,INV-100094
INV-100094,Switch to Chrome,2026-01-07T12:50:50.000Z,Tom Becker,INV-100094
INV-100094,Chrome: Paste Vendor,2026-01-07T12:50:54.000Z,Tom Becker,INV-100094
INV-100094,Switch to Excel,2026-01-07T12:51:00.000Z,Tom Becker,INV-100094
INV-100094,Excel: Copy Amount,2026-01-07T12:51:05.000Z,Tom Becker,INV-100094
INV-100094,Switch to Chrome,2026-01-07T12:51:09.000Z,Tom Becker,INV-100094
INV-100094,Chrome: Paste Amount,2026-01-07T12:51:13.000Z,Tom Becker,INV-100094
INV-100094,Chrome: Validate,2026-01-07T12:51:19.000Z,Tom Becker,INV-100094
INV-100094,Chrome: Submit,2026-01-07T12:51:25.000Z,Tom Becker,INV-100094
INV-100095,Open Excel,2026-01-07T13:14:07.000Z,Aisha Khan,INV-100095
INV-100095,Excel: Copy Vendor,2026-01-07T13:14:15.000Z,Aisha Khan,INV-100095
INV-100095,Switch to Chrome,2026-01-07T13:14:19.000Z,Aisha Khan,INV-100095
INV-100095,Chrome: Paste Vendor,2026-01-07T13:14:23.000Z,Aisha Khan,INV-100095
INV-100095,Switch to Excel,2026-01-07T13:14:29.000Z,Aisha Khan,INV-100095
INV-100095,Excel: Copy Amount,2026-01-07T13:14:34.000Z,Aisha Khan,INV-100095
INV-100095,Switch to Chrome,2026-01-07T13:14:38.000Z,Aisha Khan,INV-100095
INV-100095,Chrome: Paste Amount,2026-01-07T13:14:42.000Z,Aisha Khan,INV-100095
INV-100095,Chrome: Validate,2026-01-07T13:14:48.000Z,Aisha Khan,INV-100095
INV-100095,Chrome: Submit,2026-01-07T13:14:54.000Z,Aisha Khan,INV-100095
INV-100096,Open Excel,2026-01-07T13:34:35.000Z,Diego Santos,INV-100096
INV-100096,Excel: Copy Vendor,2026-01-07T13:34:43.000Z,Diego Santos,INV-100096
INV-100096,Switch to Chrome,2026-01-07T13:34:47.000Z,Diego Santos,INV-100096
INV-100096,Chrome: Paste Vendor,2026-01-07T13:34:51.000Z,Diego Santos,INV-100096
INV-100096,Switch to Excel,2026-01-07T13:34:57.000Z,Diego Santos,INV-100096
INV-100096,Excel: Copy Amount,2026-01-07T13:35:02.000Z,Diego Santos,INV-100096
INV-100096,Switch to Chrome,2026-01-07T13:35:06.000Z,Diego Santos,INV-100096
INV-100096,Chrome: Paste Amount,2026-01-07T13:35:10.000Z,Diego Santos,INV-100096
INV-100096,Chrome: Validate,2026-01-07T13:35:16.000Z,Diego Santos,INV-100096
INV-100096,Chrome: Submit,2026-01-07T13:35:22.000Z,Diego Santos,INV-100096
INV-100097,Open Excel,2026-01-07T13:58:04.000Z,Nina Petrova,INV-100097
INV-100097,Excel: Copy Vendor,2026-01-07T13:58:12.000Z,Nina Petrova,INV-100097
INV-100097,Switch to Chrome,2026-01-07T13:58:16.000Z,Nina Petrova,INV-100097
INV-100097,Chrome: Paste Vendor,2026-01-07T13:58:20.000Z,Nina Petrova,INV-100097
INV-100097,Switch to Excel,2026-01-07T13:58:26.000Z,Nina Petrova,INV-100097
INV-100097,Excel: Copy Amount,2026-01-07T13:58:31.000Z,Nina Petrova,INV-100097
INV-100097,Switch to Chrome,2026-01-07T13:58:35.000Z,Nina Petrova,INV-100097
INV-100097,Chrome: Paste Amount,2026-01-07T13:58:39.000Z,Nina Petrova,INV-100097
INV-100097,Chrome: Validate,2026-01-07T13:58:45.000Z,Nina Petrova,INV-100097
INV-100097,Chrome: Submit,2026-01-07T13:58:51.000Z,Nina Petrova,INV-100097
INV-100098,Open Excel,2026-01-07T14:21:32.000Z,Priya Nadella,INV-100098
INV-100098,Excel: Copy Vendor,2026-01-07T14:21:40.000Z,Priya Nadella,INV-100098
INV-100098,Switch to Chrome,2026-01-07T14:21:44.000Z,Priya Nadella,INV-100098
INV-100098,Chrome: Paste Vendor,2026-01-07T14:21:48.000Z,Priya Nadella,INV-100098
INV-100098,Switch to Excel,2026-01-07T14:21:54.000Z,Priya Nadella,INV-100098
INV-100098,Excel: Copy Amount,2026-01-07T14:21:59.000Z,Priya Nadella,INV-100098
INV-100098,Switch to Chrome,2026-01-07T14:22:03.000Z,Priya Nadella,INV-100098
INV-100098,Chrome: Paste Amount,2026-01-07T14:22:07.000Z,Priya Nadella,INV-100098
INV-100098,Chrome: Validate,2026-01-07T14:22:13.000Z,Priya Nadella,INV-100098
INV-100098,Chrome: Submit,2026-01-07T14:22:19.000Z,Priya Nadella,INV-100098
INV-100099,Open Excel,2026-01-07T14:45:00.000Z,Sam Turner,INV-100099
INV-100099,Excel: Copy Vendor,2026-01-07T14:45:08.000Z,Sam Turner,INV-100099
INV-100099,Switch to Chrome,2026-01-07T14:45:12.000Z,Sam Turner,INV-100099
INV-100099,Chrome: Paste Vendor,2026-01-07T14:45:16.000Z,Sam Turner,INV-100099
INV-100099,Switch to Excel,2026-01-07T14:45:22.000Z,Sam Turner,INV-100099
INV-100099,Excel: Copy Amount,2026-01-07T14:45:27.000Z,Sam Turner,INV-100099
INV-100099,Switch to Chrome,2026-01-07T14:45:31.000Z,Sam Turner,INV-100099
INV-100099,Chrome: Paste Amount,2026-01-07T14:45:35.000Z,Sam Turner,INV-100099
INV-100099,Chrome: Validate,2026-01-07T14:45:41.000Z,Sam Turner,INV-100099
INV-100099,Switch to Excel,2026-01-07T14:45:49.000Z,Sam Turner,INV-100099
INV-100099,Excel: Copy Amount,2026-01-07T14:45:55.000Z,Sam Turner,INV-100099
INV-100099,Switch to Chrome,2026-01-07T14:45:59.000Z,Sam Turner,INV-100099
INV-100099,Chrome: Paste Amount,2026-01-07T14:46:04.000Z,Sam Turner,INV-100099
INV-100099,Chrome: Validate,2026-01-07T14:46:11.000Z,Sam Turner,INV-100099
INV-100099,Chrome: Submit,2026-01-07T14:46:17.000Z,Sam Turner,INV-100099
INV-100100,Open Excel,2026-01-07T15:08:29.000Z,Lee Okafor,INV-100100
INV-100100,Excel: Copy Vendor,2026-01-07T15:08:37.000Z,Lee Okafor,INV-100100
INV-100100,Switch to Chrome,2026-01-07T15:08:41.000Z,Lee Okafor,INV-100100
INV-100100,Chrome: Paste Vendor,2026-01-07T15:08:45.000Z,Lee Okafor,INV-100100
INV-100100,Switch to Excel,2026-01-07T15:08:51.000Z,Lee Okafor,INV-100100
INV-100100,Excel: Copy Amount,2026-01-07T15:08:56.000Z,Lee Okafor,INV-100100
INV-100100,Switch to Chrome,2026-01-07T15:09:00.000Z,Lee Okafor,INV-100100
INV-100100,Chrome: Paste Amount,2026-01-07T15:09:04.000Z,Lee Okafor,INV-100100
INV-100100,Chrome: Validate,2026-01-07T15:09:10.000Z,Lee Okafor,INV-100100
INV-100100,Switch to Excel,2026-01-07T15:09:18.000Z,Lee Okafor,INV-100100
INV-100100,Excel: Copy Amount,2026-01-07T15:09:24.000Z,Lee Okafor,INV-100100
INV-100100,Switch to Chrome,2026-01-07T15:09:28.000Z,Lee Okafor,INV-100100
INV-100100,Chrome: Paste Amount,2026-01-07T15:09:33.000Z,Lee Okafor,INV-100100
INV-100100,Chrome: Validate,2026-01-07T15:09:40.000Z,Lee Okafor,INV-100100
INV-100100,Chrome: Submit,2026-01-07T15:09:46.000Z,Lee Okafor,INV-100100
INV-100101,Open Excel,2026-01-07T15:28:57.000Z,Maria Alvarez,INV-100101
INV-100101,Excel: Copy Vendor,2026-01-07T15:29:05.000Z,Maria Alvarez,INV-100101
INV-100101,Switch to Chrome,2026-01-07T15:29:09.000Z,Maria Alvarez,INV-100101
INV-100101,Chrome: Paste Vendor,2026-01-07T15:29:13.000Z,Maria Alvarez,INV-100101
INV-100101,Switch to Excel,2026-01-07T15:29:19.000Z,Maria Alvarez,INV-100101
INV-100101,Excel: Copy Amount,2026-01-07T15:29:24.000Z,Maria Alvarez,INV-100101
INV-100101,Switch to Chrome,2026-01-07T15:29:28.000Z,Maria Alvarez,INV-100101
INV-100101,Chrome: Paste Amount,2026-01-07T15:29:32.000Z,Maria Alvarez,INV-100101
INV-100101,Chrome: Validate,2026-01-07T15:29:38.000Z,Maria Alvarez,INV-100101
INV-100101,Switch to Excel,2026-01-07T15:29:46.000Z,Maria Alvarez,INV-100101
INV-100101,Excel: Copy Amount,2026-01-07T15:29:52.000Z,Maria Alvarez,INV-100101
INV-100101,Switch to Chrome,2026-01-07T15:29:56.000Z,Maria Alvarez,INV-100101
INV-100101,Chrome: Paste Amount,2026-01-07T15:30:01.000Z,Maria Alvarez,INV-100101
INV-100101,Chrome: Validate,2026-01-07T15:30:08.000Z,Maria Alvarez,INV-100101
INV-100101,Chrome: Submit,2026-01-07T15:30:14.000Z,Maria Alvarez,INV-100101
INV-100102,Open Excel,2026-01-07T15:52:26.000Z,Tom Becker,INV-100102
INV-100102,Excel: Copy Vendor,2026-01-07T15:52:33.000Z,Tom Becker,INV-100102
INV-100102,Excel: Copy Amount,2026-01-07T15:52:39.000Z,Tom Becker,INV-100102
INV-100102,Switch to Chrome,2026-01-07T15:52:43.000Z,Tom Becker,INV-100102
INV-100102,Chrome: Paste Vendor,2026-01-07T15:52:47.000Z,Tom Becker,INV-100102
INV-100102,Chrome: Paste Amount,2026-01-07T15:52:52.000Z,Tom Becker,INV-100102
INV-100102,Chrome: Validate,2026-01-07T15:52:58.000Z,Tom Becker,INV-100102
INV-100102,Chrome: Submit,2026-01-07T15:53:04.000Z,Tom Becker,INV-100102
INV-100103,Open Excel,2026-01-07T16:15:54.000Z,Aisha Khan,INV-100103
INV-100103,Excel: Copy Vendor,2026-01-07T16:16:01.000Z,Aisha Khan,INV-100103
INV-100103,Excel: Copy Amount,2026-01-07T16:16:07.000Z,Aisha Khan,INV-100103
INV-100103,Switch to Chrome,2026-01-07T16:16:11.000Z,Aisha Khan,INV-100103
INV-100103,Chrome: Paste Vendor,2026-01-07T16:16:15.000Z,Aisha Khan,INV-100103
INV-100103,Chrome: Paste Amount,2026-01-07T16:16:20.000Z,Aisha Khan,INV-100103
